id,label
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_379.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_380.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_381.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_382.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_383.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_384.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_385.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_386.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_387.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_388.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_389.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_390.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_391.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_392.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_393.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_394.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_395.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_396.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_397.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_398.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_399.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_400.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_401.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_402.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_403.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_404.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_405.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_406.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_407.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_408.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_409.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_410.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_411.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_412.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_413.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_414.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_415.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_416.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_417.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_418.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_419.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_420.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_421.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_422.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_423.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_424.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_425.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_426.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_427.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_428.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_429.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_430.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_431.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_432.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_433.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_434.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_435.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_436.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_437.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_438.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_439.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_440.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_441.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_442.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_443.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_444.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_445.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_446.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_447.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_448.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_449.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_450.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_451.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_452.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_453.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_454.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_455.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_456.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_457.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_458.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_459.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_460.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_461.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_462.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_463.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_464.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_465.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_466.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_467.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_468.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_469.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_470.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_471.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_472.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_473.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_474.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_475.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_476.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_477.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_478.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_479.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_480.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_481.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_482.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_483.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_484.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_485.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_486.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_487.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_488.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_489.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_490.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_491.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_492.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_493.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_494.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_495.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_496.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_497.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_498.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_499.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_500.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_501.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_502.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_503.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_504.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_505.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_506.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_507.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_508.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_509.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_510.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_511.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_512.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_513.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_514.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_515.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_516.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_517.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_518.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_519.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_520.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_521.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_522.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_523.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_524.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_525.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_526.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_527.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_528.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_529.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_530.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_531.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_532.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_533.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_534.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_535.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_536.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_537.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_538.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_539.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_540.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_541.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_542.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_543.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_544.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_545.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_546.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_547.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_548.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_549.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_550.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_551.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_552.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_553.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_554.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_555.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_556.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_557.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_558.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_559.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_560.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_561.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_562.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_563.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_564.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_565.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_566.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_567.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_568.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_569.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_570.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_571.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_572.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_573.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_574.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_575.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_576.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_577.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_578.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_579.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_580.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_581.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_582.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_583.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_584.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_585.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_586.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_587.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_588.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_589.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_590.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_591.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_592.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_593.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_594.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_595.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_596.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_597.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_598.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_599.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_600.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_601.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_602.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_603.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_604.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_605.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_606.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_607.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_608.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_609.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_610.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_611.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_612.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_613.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_614.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_615.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_616.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_617.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_618.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_619.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_620.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_621.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_622.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_623.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_624.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_625.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_626.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_627.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_628.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_629.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_630.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_631.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_632.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_633.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_634.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_635.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_636.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_637.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_638.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_639.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_640.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_641.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_642.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_643.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_644.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_645.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_646.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_647.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_648.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_649.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_650.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_651.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_652.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_653.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_654.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_655.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_656.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_657.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_658.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_659.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_660.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_661.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_662.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_663.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_664.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_665.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_666.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_667.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_668.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_669.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_670.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_671.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_672.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_673.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_674.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_675.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_676.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_677.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_678.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_679.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_680.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_681.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_682.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_683.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_684.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_685.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_686.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_687.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_688.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_689.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_690.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_691.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_692.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_693.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_694.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_695.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_696.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_697.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_698.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_699.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_700.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_701.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_702.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_703.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_704.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_705.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_706.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_707.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_708.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_709.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_710.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_711.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_712.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_713.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_714.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_715.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_716.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_717.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_718.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_719.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_720.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_721.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_722.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_723.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_724.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_725.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_726.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_727.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_728.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_729.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_730.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_731.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_732.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_733.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_734.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_735.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_736.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_737.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_738.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_739.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_740.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_741.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_742.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_743.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_744.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_745.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_746.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_747.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_748.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_749.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_750.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_751.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_752.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_753.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_754.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_755.mat,1
C:\Users\aki\Documents\GitHub\deep\DEM\crater\data_756.mat,1
